Posicion: 0
82 145 140.057
82 146 140.057
82 147 140.513
82 148 132.966
82 149 117.712
82 150 94.1488
82 151 96.1665
82 152 101.98
82 153 109.836
82 154 105.679
82 155 98.7927
82 156 75.8947
82 157 73.7564
82 158 72.4431
82 159 72
82 160 73.7564
82 161 75.8947
82 162 78.7909
82 163 82.365
82 164 86.5332
82 165 82.0731
82 166 73.7564
82 167 68.8186
82 168 54.4059
82 169 56.5685
82 170 62.482
82 171 62.482
82 172 53.6656
82 173 58.2409
82 174 72.4431
82 175 92.0869
82 176 92.7793
82 177 101.272
82 178 108
82 179 100.08
82 180 92.0869
82 181 92.7793
82 182 94.1488
82 183 96.1665
82 184 98.7927
82 185 109.252
82 186 101.98
82 187 104.307
82 188 111.14
82 189 118.119
82 190 128.81
82 191 141.549
82 192 130.292
82 193 146.751
82 194 154.402
82 195 152.315
82 196 144.554
82 197 142.773
82 198 141.421
82 199 149.345
82 200 150.625
82 201 157.835
82 202 164.779
82 203 172.186
82 204 180
82 205 188.17
82 206 196.041
82 207 196.367
82 208 204.353
82 209 204.039
82 210 204.039
82 211 196.041
82 212 196.367
82 213 204.353
82 214 204.978
82 215 197.018
82 216 197.99
82 217 205.913
82 218 207.152
82 219 199.279
82 220 200.878
82 221 208.691
82 222 224.357
82 223 230.825
82 224 229.713
82 225 228.876
82 226 228.316
82 227 228.035
82 228 228.035
82 229 228.316
82 230 244.295
82 231 244.033
82 232 244.033
82 233 244.295
82 234 252.286
82 235 252.032
82 236 252.032
82 237 252.286
82 238 252.792
82 239 253.551
82 240 254.558
82 241 259.754
82 242 251.873
82 243 246.641
82 244 245.601
82 245 244.818
82 246 238.16
82 247 232.207
82 248 222.926
82 249 229.713
82 250 228.876
82 251 204.978
82 252 197.018
82 253 197.99
82 254 205.913
82 255 207.152
82 256 199.279
82 257 200.878
82 258 202.781
82 259 204.978
82 260 197.342
82 261 187.361
82 262 177.539
82 263 167.905
82 264 158.493
82 265 150.625
82 266 152.315
82 267 154.402
82 268 156.869
82 269 159.7
82 270 182.472
82 271 189.694
82 272 196.977
82 273 204.313
82 274 211.698
82 275 219.126
82 276 227.095
82 277 228.035
82 278 236.812
82 279 257.154
Posicion: 83
83 84 8
83 85 12.8062
83 86 8
83 87 12.8062
83 88 23.4094
83 89 32.311
83 90 39.8497
83 91 47.5395
83 92 48
83 93 48.6621
83 94 50.5964
83 95 58.2409
83 96 56.5685
83 97 56
83 98 63.1506
83 99 68.352
83 100 60.9262
83 101 53.6656
83 102 46.6476
83 103 40
83 104 45.2548
83 105 51.225
83 106 46.6476
83 107 33.9411
83 108 27.2029
83 109 28.8444
83 110 25.2982
83 111 18.868
83 112 16
83 113 24
83 114 25.2982
83 115 18.868
83 116 28.8444
83 117 33.9411
83 118 75.8947
83 119 78.7909
83 120 82.365
83 121 86.5332
83 122 91.214
83 123 96.3328
83 124 101.823
83 125 110.635
83 126 116.825
83 127 123.223
83 128 118.727
83 129 125.539
83 130 132.484
83 131 139.542
83 132 146.697
83 133 149.345
83 134 146.751
83 135 144.554
83 136 142.773
83 137 141.421
83 138 140.513
83 139 148.486
83 140 148.054
83 141 148.054
83 142 148.486
83 143 149.345
83 144 141.421
83 145 140.513
83 146 140.057
83 147 140.057
83 148 132.242
83 149 116.619
83 150 92.7793
83 151 94.1488
83 152 98.7927
83 153 105.679
83 154 101.98
83 155 96.1665
83 156 73.7564
83 157 72.4431
83 158 72
83 159 72.4431
83 160 75.8947
83 161 78.7909
83 162 82.365
83 163 86.5332
83 164 91.214
83 165 87.7269
83 166 80
83 167 75.4718
83 168 61.0574
83 169 62.482
83 170 67.8822
83 171 67.8822
83 172 57.6888
83 173 60.9262
83 174 73.7564
83 175 92.0869
83 176 92.0869
83 177 100.319
83 178 108.296
83 179 100.717
83 180 92.7793
83 181 94.1488
83 182 96.1665
83 183 98.7927
83 184 101.98
83 185 112.712
83 186 105.679
83 187 108.812
83 188 115.378
83 189 122.115
83 190 132.484
83 191 144.9
83 192 132.966
83 193 149.345
83 194 156.869
83 195 154.402
83 196 146.751
83 197 144.554
83 198 142.773
83 199 150.625
83 200 152.315
83 201 159.248
83 202 165.747
83 203 172.743
83 204 180.178
83 205 188
83 206 196.041
83 207 196.041
83 208 204.039
83 209 204.039
83 210 204.353
83 211 196.367
83 212 197.018
83 213 204.978
83 214 205.913
83 215 197.99
83 216 199.279
83 217 207.152
83 218 208.691
83 219 200.878
83 220 202.781
83 221 210.523
83 222 226.062
83 223 232.207
83 224 230.825
83 225 229.713
83 226 228.876
83 227 228.316
83 228 228.035
83 229 228.035
83 230 244.033
83 231 244.033
83 232 244.295
83 233 244.818
83 234 252.792
83 235 252.286
83 236 252.032
83 237 252.032
83 238 252.286
83 239 252.792
83 240 253.551
83 241 258.519
83 242 250.599
83 243 245.601
83 244 244.818
83 245 244.295
83 246 237.217
83 247 230.825
83 248 221.775
83 249 228.876
83 250 228.316
83 251 204.353
83 252 196.367
83 253 197.018
83 254 204.978
83 255 205.913
83 256 197.99
83 257 199.279
83 258 200.878
83 259 202.781
83 260 195.059
83 261 185.3
83 262 175.727
83 263 166.373
83 264 157.277
83 265 149.345
83 266 150.625
83 267 152.315
83 268 154.402
83 269 156.869
83 270 179.109
83 271 186.462
83 272 193.866
83 273 201.316
83 274 208.806
83 275 216.333
83 276 224.544
83 277 226.062
83 278 234.776
83 279 255.155
Posicion: 84
84 85 8.24621
84 86 11.3137
84 87 19.6977
84 88 31.0483
84 89 39.8497
84 90 47.5395
84 91 55.3173
84 92 56
84 93 56.5685
84 94 58.2409
84 95 65.9697
84 96 64.4981
84 97 64
84 98 71.0211
84 99 75.8947
84 100 68.352
84 101 60.9262
84 102 53.6656
84 103 46.6476
84 104 51.225
84 105 56.5685
84 106 51.225
84 107 40
84 108 34
84 109 33.9411
84 110 28.8444
84 111 24.0832
84 112 17.8885
84 113 25.2982
84 114 24
84 115 16.1245
84 116 25.2982
84 117 28.8444
84 118 73.7564
84 119 75.8947
84 120 78.7909
84 121 82.365
84 122 86.5332
84 123 91.214
84 124 96.3328
84 125 105.603
84 126 112.071
84 127 118.727
84 128 114.612
84 129 121.655
84 130 128.81
84 131 136.059
84 132 143.388
84 133 146.751
84 134 144.554
84 135 142.773
84 136 141.421
84 137 140.513
84 138 140.057
84 139 148.054
84 140 148.054
84 141 148.486
84 142 149.345
84 143 150.625
84 144 142.773
84 145 141.421
84 146 140.513
84 147 140.057
84 148 132
84 149 116.069
84 150 92.0869
84 151 92.7793
84 152 96.1665
84 153 101.98
84 154 98.7927
84 155 94.1488
84 156 72.4431
84 157 72
84 158 72.4431
84 159 73.7564
84 160 78.7909
84 161 82.365
84 162 86.5332
84 163 91.214
84 164 96.3328
84 165 93.723
84 166 86.5332
84 167 82.365
84 168 68
84 169 68.8186
84 170 73.7564
84 171 73.7564
84 172 62.482
84 173 64.4981
84 174 75.8947
84 175 92.7793
84 176 92.0869
84 177 100
84 178 109.179
84 179 101.98
84 180 94.1488
84 181 96.1665
84 182 98.7927
84 183 101.98
84 184 105.679
84 185 116.619
84 186 109.836
84 187 113.701
84 188 120
84 189 126.491
84 190 136.528
84 191 148.607
84 192 136.059
84 193 152.315
84 194 159.7
84 195 156.869
84 196 149.345
84 197 146.751
84 198 144.554
84 199 152.315
84 200 154.402
84 201 161.047
84 202 167.093
84 203 173.666
84 204 180.71
84 205 188.17
84 206 196.367
84 207 196.041
84 208 204.039
84 209 204.353
84 210 204.978
84 211 197.018
84 212 197.99
84 213 205.913
84 214 207.152
84 215 199.279
84 216 200.878
84 217 208.691
84 218 210.523
84 219 202.781
84 220 204.978
84 221 212.641
84 222 228.035
84 223 233.855
84 224 232.207
84 225 230.825
84 226 229.713
84 227 228.876
84 228 228.316
84 229 228.035
84 230 244.033
84 231 244.295
84 232 244.818
84 233 245.601
84 234 253.551
84 235 252.792
84 236 252.286
84 237 252.032
84 238 252.032
84 239 252.286
84 240 252.792
84 241 257.527
84 242 249.576
84 243 244.818
84 244 244.295
84 245 244.033
84 246 236.542
84 247 229.713
84 248 220.907
84 249 228.316
84 250 228.035
84 251 204.039
84 252 196.041
84 253 196.367
84 254 204.353
84 255 204.978
84 256 197.018
84 257 197.99
84 258 199.279
84 259 200.878
84 260 193.08
84 261 183.565
84 262 174.264
84 263 165.215
84 264 156.461
84 265 148.486
84 266 149.345
84 267 150.625
84 268 152.315
84 269 154.402
84 270 176.045
84 271 183.521
84 272 191.039
84 273 198.595
84 274 206.184
84 275 213.804
84 276 222.252
84 277 224.357
84 278 232.998
84 279 253.393
Posicion: 85
85 86 10
85 87 20
85 88 32
85 89 40.1995
85 90 48.1664
85 91 56.1427
85 92 58.5491
85 93 60.1664
85 94 62.7694
85 95 70.2282
85 96 67.9117
85 97 66.4831
85 98 72.111
85 99 75.71
85 100 67.9117
85 101 60.1664
85 102 52.4976
85 103 44.9444
85 104 48.3735
85 105 52.8015
85 106 46.6905
85 107 37.5766
85 108 32.9848
85 109 30.5287
85 110 24.0832
85 111 21.5407
85 112 12.8062
85 113 18.868
85 114 16.1245
85 115 8
85 116 17.088
85 117 21.2603
85 118 65.5134
85 119 67.6757
85 120 70.6824
85 121 74.4312
85 122 78.8162
85 123 83.7377
85 124 89.1067
85 125 98.0816
85 126 104.403
85 127 110.941
85 128 106.677
85 129 113.649
85 130 120.748
85 131 127.953
85 132 135.248
85 133 138.521
85 134 136.308
85 135 134.536
85 136 133.222
85 137 132.378
85 138 132.015
85 139 140.014
85 140 140.129
85 141 140.698
85 142 141.718
85 143 143.178
85 144 135.366
85 145 133.821
85 146 132.74
85 147 132.136
85 148 124.016
85 149 108.019
85 150 84.0238
85 151 84.5931
85 152 87.9318
85 153 93.9149
85 154 90.6201
85 155 85.9069
85 156 64.2806
85 157 64.0312
85 158 64.7765
85 159 66.4831
85 160 72.4707
85 161 76.5506
85 162 81.2158
85 163 86.3713
85 164 91.9348
85 165 90.4434
85 166 84.119
85 167 80.6226
85 168 66.4831
85 169 66.242
85 170 70.4557
85 171 70.4557
85 172 58
85 173 58.8218
85 174 69.0797
85 175 85.1587
85 176 84.214
85 177 92.0217
85 178 101.607
85 179 94.5939
85 180 86.8332
85 181 89.1964
85 182 92.1954
85 183 95.7706
85 184 99.8599
85 185 110.941
85 186 104.403
85 187 108.977
85 188 114.978
85 189 121.211
85 190 130.92
85 191 142.688
85 192 129.692
85 193 145.836
85 194 153.114
85 195 150.053
85 196 142.618
85 197 139.786
85 198 137.361
85 199 145.066
85 200 147.363
85 201 153.844
85 202 159.662
85 203 166.048
85 204 172.939
85 205 180.278
85 206 188.521
85 207 188.096
85 208 196.092
85 209 196.499
85 210 197.231
85 211 189.283
85 212 190.379
85 213 198.283
85 214 199.65
85 215 191.802
85 216 193.546
85 217 201.326
85 218 203.303
85 219 195.602
85 220 197.96
85 221 205.572
85 222 220.88
85 223 226.53
85 224 224.758
85 225 223.258
85 226 222.036
85 227 221.097
85 228 220.445
85 229 220.082
85 230 236.076
85 231 236.415
85 232 237.023
85 233 237.899
85 234 245.837
85 235 244.99
85 236 244.401
85 237 244.074
85 238 244.008
85 239 244.205
85 240 244.663
85 241 249.359
85 242 241.404
85 243 236.685
85 244 236.212
85 245 236.008
85 246 228.429
85 247 221.531
85 248 212.763
85 249 220.227
85 250 220.009
85 251 196.01
85 252 188.011
85 253 188.266
85 254 196.255
85 255 196.825
85 256 188.86
85 257 189.789
85 258 191.05
85 259 192.634
85 260 184.835
85 261 175.328
85 262 166.048
85 263 157.035
85 264 148.337
85 265 140.357
85 266 141.152
85 267 142.394
85 268 144.069
85 269 146.164
85 270 167.869
85 271 175.328
85 272 182.833
85 273 190.379
85 274 197.96
85 275 205.572
85 276 214.009
85 277 216.12
85 278 224.758
85 279 245.153
Posicion: 86
86 87 10
86 88 22
86 89 30.2655
86 90 38.2099
86 91 46.1736
86 92 48.6621
86 93 50.5964
86 94 53.6656
86 95 60.9262
86 96 58.2409
86 97 56.5685
86 98 62.1289
86 99 65.9697
86 100 58.2409
86 101 50.5964
86 102 43.0813
86 103 35.7771
86 104 40
86 105 45.2548
86 106 40
86 107 28.8444
86 108 23.4094
86 109 22.6274
86 110 17.8885
86 111 12.8062
86 112 8
86 113 16
86 114 17.8885
86 115 12.8062
86 116 22.6274
86 117 28.8444
86 118 68.352
86 119 71.5542
86 120 75.4718
86 121 80
86 122 85.0412
86 123 90.5097
86 124 96.3328
86 125 104.69
86 126 110.635
86 127 116.825
86 128 112.071
86 129 118.727
86 130 125.539
86 131 132.484
86 132 139.542
86 133 141.873
86 134 139.14
86 135 136.821
86 136 134.937
86 137 133.507
86 138 132.544
86 139 140.513
86 140 140.057
86 141 140.057
86 142 140.513
86 143 141.421
86 144 133.507
86 145 132.544
86 146 132.061
86 147 132.061
86 148 124.258
86 149 108.665
86 150 84.8528
86 151 86.3481
86 152 91.3893
86 153 98.7927
86 154 94.8262
86 155 88.5438
86 156 65.9697
86 157 64.4981
86 158 64
86 159 64.4981
86 160 68.352
86 161 71.5542
86 162 75.4718
86 163 80
86 164 85.0412
86 165 82.4621
86 166 75.4718
86 167 71.5542
86 168 57.2713
86 169 57.6888
86 170 62.482
86 171 62.482
86 172 51.225
86 173 53.6656
86 174 65.9697
86 175 84.0952
86 176 84.0952
86 177 92.3472
86 178 100.319
86 179 92.7793
86 180 84.8528
86 181 86.3481
86 182 88.5438
86 183 91.3893
86 184 94.8262
86 185 105.679
86 186 98.7927
86 187 102.45
86 188 108.812
86 189 115.378
86 190 125.539
86 191 137.768
86 192 125.539
86 193 141.873
86 194 149.345
86 195 146.751
86 196 139.14
86 197 136.821
86 198 134.937
86 199 142.773
86 200 144.554
86 201 151.42
86 202 157.835
86 203 164.779
86 204 172.186
86 205 180
86 206 188.043
86 207 188.043
86 208 196.041
86 209 196.041
86 210 196.367
86 211 188.383
86 212 189.061
86 213 197.018
86 214 197.99
86 215 190.074
86 216 191.416
86 217 199.279
86 218 200.878
86 219 193.08
86 220 195.059
86 221 202.781
86 222 218.284
86 223 224.357
86 224 222.926
86 225 221.775
86 226 220.907
86 227 220.327
86 228 220.036
86 229 220.036
86 230 236.034
86 231 236.034
86 232 236.305
86 233 236.846
86 234 244.818
86 235 244.295
86 236 244.033
86 237 244.033
86 238 244.295
86 239 244.818
86 240 245.601
86 241 250.599
86 242 242.685
86 243 237.655
86 244 236.846
86 245 236.305
86 246 229.26
86 247 222.926
86 248 213.841
86 249 220.907
86 250 220.327
86 251 196.367
86 252 188.383
86 253 189.061
86 254 197.018
86 255 197.99
86 256 190.074
86 257 191.416
86 258 193.08
86 259 195.059
86 260 187.361
86 261 177.539
86 262 167.905
86 263 158.493
86 264 149.345
86 265 141.421
86 266 142.773
86 267 144.554
86 268 146.751
86 269 149.345
86 270 171.814
86 271 179.109
86 272 186.462
86 273 193.866
86 274 201.316
86 275 208.806
86 276 216.933
86 277 218.284
86 278 227.015
86 279 247.386
Posicion: 87
87 88 12
87 89 20.3961
87 90 28.2843
87 91 36.2215
87 92 38.833
87 93 41.2311
87 94 44.9444
87 95 51.8845
87 96 48.7032
87 97 46.6905
87 98 52.1536
87 99 56.3205
87 100 48.7032
87 101 41.2311
87 102 34
87 103 27.2029
87 104 32.5576
87 105 38.833
87 106 34.9285
87 107 21.2603
87 108 14.4222
87 109 17.088
87 110 16.1245
87 111 8
87 112 12.8062
87 113 18.868
87 114 24.0832
87 115 21.5407
87 116 30.5287
87 117 37.5766
87 118 72.4707
87 119 76.5506
87 120 81.2158
87 121 86.3713
87 122 91.9348
87 123 97.8366
87 124 104.019
87 125 111.803
87 126 117.388
87 127 123.24
87 128 118.068
87 129 124.403
87 130 130.92
87 131 137.594
87 132 144.402
87 133 145.836
87 134 142.618
87 135 139.786
87 136 137.361
87 137 135.366
87 138 133.821
87 139 141.718
87 140 140.698
87 141 140.129
87 142 140.014
87 143 140.357
87 144 132.378
87 145 132.015
87 146 132.136
87 147 132.74
87 148 125.3
87 149 110.218
87 150 86.8332
87 151 89.1964
87 152 95.7706
87 153 104.403
87 154 99.8599
87 155 92.1954
87 156 69.0797
87 157 66.4831
87 158 64.7765
87 159 64.0312
87 160 65.5134
87 161 67.6757
87 162 70.6824
87 163 74.4312
87 164 78.8162
87 165 74.9667
87 166 67.2012
87 167 62.7694
87 168 48.3735
87 169 49.679
87 170 55.1725
87 171 55.1725
87 172 45.6508
87 173 50
87 174 64.2806
87 175 84.214
87 176 85.1587
87 177 93.7443
87 178 100.02
87 179 92.0217
87 180 84.0238
87 181 84.5931
87 182 85.9069
87 183 87.9318
87 184 90.6201
87 185 101.134
87 186 93.9149
87 187 96.5194
87 188 103.247
87 189 110.145
87 190 120.748
87 191 133.417
87 192 122.066
87 193 138.521
87 194 146.164
87 195 144.069
87 196 136.308
87 197 134.536
87 198 133.222
87 199 141.152
87 200 142.394
87 201 149.626
87 202 156.627
87 203 164.11
87 204 172.012
87 205 180.278
87 206 188.096
87 207 188.521
87 208 196.499
87 209 196.092
87 210 196.01
87 211 188.011
87 212 188.266
87 213 196.255
87 214 196.825
87 215 188.86
87 216 189.789
87 217 197.717
87 218 198.927
87 219 191.05
87 220 192.634
87 221 200.449
87 222 216.12
87 223 222.612
87 224 221.531
87 225 220.735
87 226 220.227
87 227 220.009
87 228 220.082
87 229 220.445
87 230 236.415
87 231 236.076
87 232 236.008
87 233 236.212
87 234 244.205
87 235 244.008
87 236 244.074
87 237 244.401
87 238 244.99
87 239 245.837
87 240 246.941
87 241 252.23
87 242 244.369
87 243 239.04
87 244 237.899
87 245 237.023
87 246 230.521
87 247 224.758
87 248 215.379
87 249 222.036
87 250 221.097
87 251 197.231
87 252 189.283
87 253 190.379
87 254 198.283
87 255 199.65
87 256 191.802
87 257 193.546
87 258 195.602
87 259 197.96
87 260 190.379
87 261 180.278
87 262 170.329
87 263 160.562
87 264 151.01
87 265 143.178
87 266 145.066
87 267 147.363
87 268 150.053
87 269 153.114
87 270 176.238
87 271 183.358
87 272 190.547
87 273 197.798
87 274 205.105
87 275 212.462
87 276 220.273
87 277 220.88
87 278 229.687
87 279 250
Posicion: 88
88 89 8.94427
88 90 16.4924
88 91 24.3311
88 92 27.2029
88 93 30.5287
88 94 35.3836
88 95 41.6173
88 96 37.5766
88 97 34.9285
88 98 40.1995
88 99 44.9444
88 100 37.5766
88 101 30.5287
88 102 24.0832
88 103 18.868
88 104 26
88 105 33.5261
88 106 32.0624
88 107 16.1245
88 108 8
88 109 17.088
88 110 21.2603
88 111 14.4222
88 112 23.4094
88 113 27.2029
88 114 34
88 115 32.9848
88 116 41.2311
88 117 48.7032
88 118 78.8162
88 119 83.7377
88 120 89.1067
88 121 94.8472
88 122 100.896
88 123 107.201
88 124 113.719
88 125 120.88
88 126 126.063
88 127 131.529
88 128 125.936
88 129 131.894
88 130 138.058
88 131 144.402
88 132 150.904
88 133 151.327
88 134 147.58
88 135 144.18
88 136 141.152
88 137 138.521
88 138 136.308
88 139 144.069
88 140 142.394
88 141 141.152
88 142 140.357
88 143 140.014
88 144 132.015
88 145 132.378
88 146 133.222
88 147 134.536
88 148 127.577
88 149 113.225
88 150 90.6201
88 151 93.9149
88 152 102.078
88 153 111.946
88 154 106.827
88 155 97.7548
88 156 74.4312
88 157 70.6824
88 158 67.6757
88 159 65.5134
88 160 64.0312
88 161 64.7765
88 162 66.4831
88 163 69.0797
88 164 72.4707
88 165 66.8431
88 166 58
88 167 52.8015
88 168 38.4187
88 169 41.2311
88 170 47.7074
88 171 47.7074
88 172 41.2311
88 173 48.0416
88 174 64.2806
88 175 85.9069
88 176 87.9318
88 177 96.7678
88 178 100.975
88 179 92.5419
88 180 84.5931
88 181 84.0238
88 182 84.214
88 183 85.1587
88 184 86.8332
88 185 96.7678
88 186 89.1964
88 187 90.3549
88 188 97.509
88 189 104.785
88 190 115.879
88 191 129.027
88 192 118.878
88 193 135.366
88 194 143.178
88 195 141.718
88 196 133.821
88 197 132.74
88 198 132.136
88 199 140.129
88 200 140.698
88 201 148.337
88 202 156.013
88 203 164.11
88 204 172.569
88 205 181.339
88 206 188.86
88 207 189.789
88 208 197.717
88 209 196.825
88 210 196.255
88 211 188.266
88 212 188.011
88 213 196.01
88 214 196.092
88 215 188.096
88 216 188.521
88 217 196.499
88 218 197.231
88 219 189.283
88 220 190.379
88 221 198.283
88 222 214.112
88 223 221.097
88 224 220.445
88 225 220.082
88 226 220.009
88 227 220.227
88 228 220.735
88 229 221.531
88 230 237.428
88 231 236.685
88 232 236.212
88 233 236.008
88 234 244.008
88 235 244.205
88 236 244.663
88 237 245.381
88 238 246.357
88 239 247.588
88 240 249.07
88 241 254.692
88 242 246.909
88 243 241.238
88 244 239.708
88 245 238.437
88 246 232.594
88 247 227.517
88 248 217.816
88 249 223.973
88 250 222.612
88 251 198.927
88 252 191.05
88 253 192.634
88 254 200.449
88 255 202.277
88 256 194.535
88 257 196.743
88 258 199.249
88 259 202.04
88 260 194.618
88 261 184.228
88 262 173.954
88 263 163.817
88 264 153.844
88 265 146.164
88 266 148.661
88 267 151.539
88 268 154.777
88 269 158.354
88 270 182.132
88 271 189.029
88 272 196.01
88 273 203.066
88 274 210.19
88 275 217.375
88 276 224.802
88 277 224.544
88 278 233.418
88 279 253.622
Posicion: 89
89 90 8
89 91 16
89 92 21.6333
89 93 26.9072
89 94 33.2866
89 95 38.2099
89 96 32.8024
89 97 28.6356
89 98 32
89 99 36.0555
89 100 28.6356
89 101 21.6333
89 102 15.6205
89 103 12.1655
89 104 20.0998
89 105 28.0713
89 106 28.6356
89 107 13.4164
89 108 8.94427
89 109 18.4391
89 110 25.0599
89 111 20.3961
89 112 30.2655
89 113 32.311
89 114 39.8497
89 115 40.1995
89 116 47.5395
89 117 55.3173
89 118 80.7217
89 119 86.2786
89 120 92.1954
89 121 98.4073
89 122 104.862
89 123 111.517
89 124 118.339
89 125 124.852
89 126 129.63
89 127 134.715
89 128 128.763
89 129 134.358
89 130 140.186
89 131 146.219
89 132 152.434
89 133 152.013
89 134 147.851
89 135 144.014
89 136 140.528
89 137 137.419
89 138 134.715
89 139 142.338
89 140 140.186
89 141 138.463
89 142 137.186
89 143 136.367
89 144 128.39
89 145 129.259
89 146 130.614
89 147 132.439
89 148 125.873
89 149 112.161
89 150 90.3549
89 151 94.3398
89 152 103.711
89 153 114.56
89 154 108.977
89 155 98.813
89 156 75.6042
89 157 71.0211
89 158 67.082
89 159 63.9062
89 160 60.2993
89 161 60.0333
89 162 60.8276
89 163 62.6418
89 164 65.3911
89 165 58.8218
89 166 49.5177
89 167 44.0454
89 168 29.7321
89 169 33.2866
89 170 40.2492
89 171 40.2492
89 172 36.0555
89 173 44.4072
89 174 61.6117
89 175 84.119
89 176 86.9253
89 177 95.8541
89 178 98.4886
89 179 89.822
89 180 82
89 181 80.6226
89 182 80.025
89 183 80.2247
89 184 81.2158
89 185 90.7083
89 186 82.9699
89 187 83.2586
89 188 90.6201
89 189 98.0816
89 190 109.417
89 191 122.801
89 192 113.437
89 193 129.877
89 194 137.768
89 195 136.719
89 196 128.763
89 197 128.141
89 198 128.016
89 199 136.015
89 200 136.132
89 201 144.014
89 202 152.118
89 203 160.611
89 204 169.434
89 205 178.539
89 206 185.828
89 207 187.115
89 208 194.987
89 209 193.752
89 210 192.842
89 211 184.878
89 212 184.272
89 213 192.26
89 214 192.01
89 215 184.011
89 216 184.098
89 217 192.094
89 218 192.51
89 219 184.532
89 220 185.311
89 221 193.256
89 222 209.16
89 223 216.453
89 224 216.083
89 225 216.009
89 226 216.231
89 227 216.749
89 228 217.559
89 229 218.66
89 230 234.478
89 231 233.452
89 232 232.697
89 233 232.215
89 234 240.208
89 235 240.674
89 236 241.404
89 237 242.396
89 238 243.647
89 239 245.153
89 240 246.909
89 241 252.769
89 242 245.055
89 243 239.14
89 244 237.327
89 245 235.771
89 246 230.417
89 247 225.858
89 248 215.935
89 249 221.712
89 250 220.045
89 251 196.54
89 252 188.733
89 253 190.673
89 254 198.404
89 255 200.569
89 256 192.925
89 257 195.479
89 258 198.323
89 259 201.445
89 260 194.165
89 261 183.576
89 262 173.078
89 263 162.69
89 264 152.434
89 265 144.9
89 266 147.851
89 267 151.169
89 268 154.829
89 269 158.808
89 270 183.052
89 271 189.747
89 272 196.54
89 273 203.421
89 274 210.381
89 275 217.412
89 276 224.517
89 277 223.58
89 278 232.491
89 279 252.579
Posicion: 90
90 91 8
90 92 15.6205
90 93 22.3607
90 94 29.7321
90 95 33.2866
90 96 26.9072
90 97 21.6333
90 98 24
90 99 28.6356
90 100 21.6333
90 101 15.6205
90 102 12.1655
90 103 13.4164
90 104 20.8806
90 105 28.6356
90 106 31.305
90 107 18.4391
90 108 16.4924
90 109 25.0599
90 110 32.311
90 111 28.2843
90 112 38.2099
90 113 39.8497
90 114 47.5395
90 115 48.1664
90 116 55.3173
90 117 63.1506
90 118 86.2786
90 119 92.1954
90 120 98.4073
90 121 104.862
90 122 111.517
90 123 118.339
90 124 125.3
90 125 131.469
90 126 136.015
90 127 140.869
90 128 134.715
90 129 140.071
90 130 145.671
90 131 151.486
90 132 157.493
90 133 156.474
90 134 152.013
90 135 147.851
90 136 144.014
90 137 140.528
90 138 137.419
90 139 144.9
90 140 142.338
90 141 140.186
90 142 138.463
90 143 137.186
90 144 129.259
90 145 130.614
90 146 132.439
90 147 134.715
90 148 128.515
90 149 115.395
90 150 94.3398
90 151 98.813
90 152 108.977
90 153 120.416
90 154 114.56
90 155 103.711
90 156 80.7217
90 157 75.6042
90 158 71.0211
90 159 67.082
90 160 61.6117
90 161 60.2993
90 162 60.0333
90 163 60.8276
90 164 62.6418
90 165 54.5894
90 166 44.4072
90 167 38.2099
90 168 24.4131
90 169 29.7321
90 170 37.3631
90 171 37.3631
90 172 36.4966
90 173 46.1736
90 174 63.9062
90 175 86.9253
90 176 90.3549
90 177 99.2975
90 178 100.578
90 179 91.7606
90 180 84.119
90 181 82
90 182 80.6226
90 183 80.025
90 184 80.2247
90 185 89.1067
90 186 81.2158
90 187 80.3243
90 188 87.9318
90 189 95.6033
90 190 107.201
90 191 120.83
90 192 112.446
90 193 128.763
90 194 136.719
90 195 136.132
90 196 128.141
90 197 128.016
90 198 128.39
90 199 136.367
90 200 136.015
90 201 144.125
90 202 152.643
90 203 161.505
90 204 170.658
90 205 180.056
90 206 187.115
90 207 188.733
90 208 196.54
90 209 194.987
90 210 193.752
90 211 185.828
90 212 184.878
90 213 192.842
90 214 192.26
90 215 184.272
90 216 184.011
90 217 192.01
90 218 192.094
90 219 184.098
90 220 184.532
90 221 192.51
90 222 208.471
90 223 216.083
90 224 216.009
90 225 216.231
90 226 216.749
90 227 217.559
90 228 218.66
90 229 220.045
90 230 235.771
90 231 234.478
90 232 233.452
90 233 232.697
90 234 240.674
90 235 241.404
90 236 242.396
90 237 243.647
90 238 245.153
90 239 246.909
90 240 248.91
90 241 254.975
90 242 247.33
90 243 241.205
90 244 239.14
90 245 237.327
90 246 232.422
90 247 228.324
90 248 218.22
90 249 223.652
90 250 221.712
90 251 198.404
90 252 190.673
90 253 192.925
90 254 200.569
90 255 203.027
90 256 195.479
90 257 198.323
90 258 201.445
90 259 204.832
90 260 197.676
90 261 186.944
90 262 176.284
90 263 165.711
90 264 155.242
90 265 147.851
90 266 151.169
90 267 154.829
90 268 158.808
90 269 163.083
90 270 187.627
90 271 194.165
90 272 200.808
90 273 207.548
90 274 214.374
90 275 221.278
90 276 228.123
90 277 226.636
90 278 235.567
90 279 255.539
Posicion: 91
91 92 12.1655
91 93 20.0998
91 94 28.0713
91 95 29.7321
91 96 22.3607
91 97 15.6205
91 98 16
91 99 21.6333
91 100 15.6205
91 101 12.1655
91 102 13.4164
91 103 18.4391
91 104 24.4131
91 105 31.305
91 106 35.609
91 107 25.0599
